Production,Productivity,SForest,AD,Sharvest,Rewetting,Total emission,CH4
VeryLow,HighHigh,25,Low,0,0,-1802.6503373458816,167.89342159029906
VeryLow,HighHigh,25,Low,0,25,-2875.0123259811776,167.89342159029906
VeryLow,HighHigh,25,Low,0,50,-3947.3743146164734,167.89342159029906
VeryLow,HighHigh,25,Low,0,75,-5019.736303251771,167.89342159029906
VeryLow,HighHigh,25,Low,0,100,-6092.098291887069,167.89342159029906
VeryLow,HighHigh,25,Low,20,0,-720.8012937047886,167.89342159029906
VeryLow,HighHigh,25,Low,20,25,-1793.1632823400864,167.89342159029906
VeryLow,HighHigh,25,Low,20,50,-2865.525270975382,167.89342159029906
VeryLow,HighHigh,25,Low,20,75,-3937.887259610678,167.89342159029906
VeryLow,HighHigh,25,Low,20,100,-5010.2492482459775,167.89342159029906
VeryLow,HighHigh,25,Low,50,0,901.9722717564139,167.89342159029906
VeryLow,HighHigh,25,Low,50,25,-170.38971687888358,167.89342159029906
VeryLow,HighHigh,25,Low,50,50,-1242.7517055141814,167.89342159029906
VeryLow,HighHigh,25,Low,50,75,-2315.1136941494774,167.89342159029906
VeryLow,HighHigh,25,Low,50,100,-3387.475682784777,167.89342159029906
VeryLow,HighHigh,25,Low,83,0,2687.02319376401,167.89342159029906
VeryLow,HighHigh,25,Low,83,25,1614.6612051287125,167.89342159029906
VeryLow,HighHigh,25,Low,83,50,542.2992164934152,167.89342159029906
VeryLow,HighHigh,25,Low,83,75,-530.0627721418805,167.89342159029906
VeryLow,HighHigh,25,Low,83,100,-1602.42476077718,167.89342159029906
VeryLow,HighHigh,50,High,0,0,-7966.714148113406,167.89342159029906
VeryLow,HighHigh,50,High,0,25,-8679.335658939348,167.89342159029906
VeryLow,HighHigh,50,High,0,50,-9391.957169765292,167.89342159029906
VeryLow,HighHigh,50,High,0,75,-10104.578680591236,167.89342159029906
VeryLow,HighHigh,50,High,0,100,-10817.20019141718,167.89342159029906
VeryLow,HighHigh,50,High,20,0,-6884.865104472314,167.89342159029906
VeryLow,HighHigh,50,High,20,25,-7597.486615298258,167.89342159029906
VeryLow,HighHigh,50,High,20,50,-8310.108126124202,167.89342159029906
VeryLow,HighHigh,50,High,20,75,-9022.729636950144,167.89342159029906
VeryLow,HighHigh,50,High,20,100,-9735.351147776088,167.89342159029906
VeryLow,HighHigh,50,High,50,0,-5262.091539011111,167.89342159029906
VeryLow,HighHigh,50,High,50,25,-5974.713049837055,167.89342159029906
VeryLow,HighHigh,50,High,50,50,-6687.334560662999,167.89342159029906
VeryLow,HighHigh,50,High,50,75,-7399.956071488942,167.89342159029906
VeryLow,HighHigh,50,High,50,100,-8112.577582314886,167.89342159029906
VeryLow,HighHigh,50,High,83,0,-3477.040617003515,167.89342159029906
VeryLow,HighHigh,50,High,83,25,-4189.662127829459,167.89342159029906
VeryLow,HighHigh,50,High,83,50,-4902.283638655403,167.89342159029906
VeryLow,HighHigh,50,High,83,75,-5614.905149481346,167.89342159029906
VeryLow,HighHigh,50,High,83,100,-6327.52666030729,167.89342159029906
VeryLow,HighHigh,50,Low,0,0,-7957.568221723058,167.89342159029906
VeryLow,HighHigh,50,Low,0,25,-8672.476214146587,167.89342159029906
VeryLow,HighHigh,50,Low,0,50,-9387.38420657012,167.89342159029906
VeryLow,HighHigh,50,Low,0,75,-10102.29219899365,167.89342159029906
VeryLow,HighHigh,50,Low,0,100,-10817.20019141718,167.89342159029906
VeryLow,HighHigh,50,Low,20,0,-6875.719178081966,167.89342159029906
VeryLow,HighHigh,50,Low,20,25,-7590.627170505497,167.89342159029906
VeryLow,HighHigh,50,Low,20,50,-8305.535162929027,167.89342159029906
VeryLow,HighHigh,50,Low,20,75,-9020.443155352557,167.89342159029906
VeryLow,HighHigh,50,Low,20,100,-9735.351147776088,167.89342159029906
VeryLow,HighHigh,50,Low,50,0,-5252.945612620763,167.89342159029906
VeryLow,HighHigh,50,Low,50,25,-5967.853605044294,167.89342159029906
VeryLow,HighHigh,50,Low,50,50,-6682.761597467825,167.89342159029906
VeryLow,HighHigh,50,Low,50,75,-7397.669589891356,167.89342159029906
VeryLow,HighHigh,50,Low,50,100,-8112.577582314886,167.89342159029906
VeryLow,HighHigh,50,Low,83,0,-3467.8946906131673,167.89342159029906
VeryLow,HighHigh,50,Low,83,25,-4182.802683036698,167.89342159029906
VeryLow,HighHigh,50,Low,83,50,-4897.710675460228,167.89342159029906
VeryLow,HighHigh,50,Low,83,75,-5612.618667883759,167.89342159029906
VeryLow,HighHigh,50,Low,83,100,-6327.52666030729,167.89342159029906
VeryLow,HighHigh,75,High,0,0,-14117.059069295416,167.89342159029906
VeryLow,HighHigh,75,High,0,25,-14473.369824708387,167.89342159029906
VeryLow,HighHigh,75,High,0,50,-14829.68058012136,167.89342159029906
VeryLow,HighHigh,75,High,0,75,-15185.991335534334,167.89342159029906
VeryLow,HighHigh,75,High,0,100,-15542.302090947303,167.89342159029906
VeryLow,HighHigh,75,High,20,0,-13035.210025654324,167.89342159029906
VeryLow,HighHigh,75,High,20,25,-13391.520781067295,167.89342159029906
VeryLow,HighHigh,75,High,20,50,-13747.831536480267,167.89342159029906
VeryLow,HighHigh,75,High,20,75,-14104.142291893242,167.89342159029906
VeryLow,HighHigh,75,High,20,100,-14460.453047306211,167.89342159029906
VeryLow,HighHigh,75,High,50,0,-11412.436460193121,167.89342159029906
VeryLow,HighHigh,75,High,50,25,-11768.747215606092,167.89342159029906
VeryLow,HighHigh,75,High,50,50,-12125.057971019065,167.89342159029906
VeryLow,HighHigh,75,High,50,75,-12481.36872643204,167.89342159029906
VeryLow,HighHigh,75,High,50,100,-12837.679481845009,167.89342159029906
VeryLow,HighHigh,75,High,83,0,-9627.385538185523,167.89342159029906
VeryLow,HighHigh,75,High,83,25,-9983.696293598494,167.89342159029906
VeryLow,HighHigh,75,High,83,50,-10340.007049011467,167.89342159029906
VeryLow,HighHigh,75,High,83,75,-10696.317804424441,167.89342159029906
VeryLow,HighHigh,75,High,83,100,-11052.62855983741,167.89342159029906
VeryLow,HighHigh,75,Low,0,0,-14112.486106100243,167.89342159029906
VeryLow,HighHigh,75,Low,0,25,-14469.940102312006,167.89342159029906
VeryLow,HighHigh,75,Low,0,50,-14827.394098523773,167.89342159029906
VeryLow,HighHigh,75,Low,0,75,-15184.84809473554,167.89342159029906
VeryLow,HighHigh,75,Low,0,100,-15542.302090947303,167.89342159029906
VeryLow,HighHigh,75,Low,20,0,-13030.637062459151,167.89342159029906
VeryLow,HighHigh,75,Low,20,25,-13388.091058670914,167.89342159029906
VeryLow,HighHigh,75,Low,20,50,-13745.545054882681,167.89342159029906
VeryLow,HighHigh,75,Low,20,75,-14102.999051094448,167.89342159029906
VeryLow,HighHigh,75,Low,20,100,-14460.453047306211,167.89342159029906
VeryLow,HighHigh,75,Low,50,0,-11407.863496997948,167.89342159029906
VeryLow,HighHigh,75,Low,50,25,-11765.317493209712,167.89342159029906
VeryLow,HighHigh,75,Low,50,50,-12122.771489421479,167.89342159029906
VeryLow,HighHigh,75,Low,50,75,-12480.225485633246,167.89342159029906
VeryLow,HighHigh,75,Low,50,100,-12837.679481845009,167.89342159029906
VeryLow,HighHigh,75,Low,83,0,-9622.81257499035,167.89342159029906
VeryLow,HighHigh,75,Low,83,25,-9980.266571202113,167.89342159029906
VeryLow,HighHigh,75,Low,83,50,-10337.72056741388,167.89342159029906
VeryLow,HighHigh,75,Low,83,75,-10695.174563625647,167.89342159029906
VeryLow,HighHigh,75,Low,83,100,-11052.62855983741,167.89342159029906
VeryLow,HighLow,0,High,0,0,4693.7343857426395,179.5433098182246
VeryLow,HighLow,0,High,0,25,3268.48309960315,179.5433098182246
VeryLow,HighLow,0,High,0,50,1843.2318134636635,179.5433098182246
VeryLow,HighLow,0,High,0,75,417.9805273241738,179.5433098182246
VeryLow,HighLow,0,High,0,100,-1007.2707588153106,179.5433098182246
VeryLow,HighLow,0,High,20,0,5775.583429383732,179.5433098182246
VeryLow,HighLow,0,High,20,25,4350.332143244243,179.5433098182246
VeryLow,HighLow,0,High,20,50,2925.080857104757,179.5433098182246
VeryLow,HighLow,0,High,20,75,1499.8295709652664,179.5433098182246
VeryLow,HighLow,0,High,20,100,74.57828482578228,179.5433098182246
VeryLow,HighLow,0,High,50,0,7398.356994844935,179.5433098182246
VeryLow,HighLow,0,High,50,25,5973.105708705445,179.5433098182246
VeryLow,HighLow,0,High,50,50,4547.854422565959,179.5433098182246
VeryLow,HighLow,0,High,50,75,3122.6031364264695,179.5433098182246
VeryLow,HighLow,0,High,50,100,1697.3518502869847,179.5433098182246
VeryLow,HighLow,0,High,83,0,9183.407916852533,179.5433098182246
VeryLow,HighLow,0,High,83,25,7758.156630713042,179.5433098182246
VeryLow,HighLow,0,High,83,50,6332.905344573555,179.5433098182246
VeryLow,HighLow,0,High,83,75,4907.6540584340655,179.5433098182246
VeryLow,HighLow,0,High,83,100,3482.402772294582,179.5433098182246
VeryLow,HighLow,0,Low,0,0,4711.98132112789,179.5433098182246
VeryLow,HighLow,0,Low,0,25,3282.168301142088,179.5433098182246
VeryLow,HighLow,0,Low,0,50,1852.3552811562886,179.5433098182246
VeryLow,HighLow,0,Low,0,75,422.5422611704864,179.5433098182246
VeryLow,HighLow,0,Low,0,100,-1007.2707588153106,179.5433098182246
VeryLow,HighLow,0,Low,20,0,5793.830364768983,179.5433098182246
VeryLow,HighLow,0,Low,20,25,4364.01734478318,179.5433098182246
VeryLow,HighLow,0,Low,20,50,2934.204324797382,179.5433098182246
VeryLow,HighLow,0,Low,20,75,1504.391304811579,179.5433098182246
VeryLow,HighLow,0,Low,20,100,74.57828482578228,179.5433098182246
VeryLow,HighLow,0,Low,50,0,7416.603930230185,179.5433098182246
VeryLow,HighLow,0,Low,50,25,5986.790910244383,179.5433098182246
VeryLow,HighLow,0,Low,50,50,4556.977890258584,179.5433098182246
VeryLow,HighLow,0,Low,50,75,3127.164870272782,179.5433098182246
VeryLow,HighLow,0,Low,50,100,1697.3518502869847,179.5433098182246
VeryLow,HighLow,0,Low,83,0,9201.654852237783,179.5433098182246
VeryLow,HighLow,0,Low,83,25,7771.84183225198,179.5433098182246
VeryLow,HighLow,0,Low,83,50,6342.0288122661805,179.5433098182246
VeryLow,HighLow,0,Low,83,75,4912.215792280378,179.5433098182246
VeryLow,HighLow,0,Low,83,100,3482.402772294582,179.5433098182246
VeryLow,HighLow,100,High,0,0,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,High,0,25,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,High,0,50,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,High,0,75,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,High,0,100,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,High,20,0,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,High,20,25,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,High,20,50,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,High,20,75,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,High,20,100,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,High,50,0,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,High,50,25,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,High,50,50,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,High,50,75,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,High,50,100,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,High,83,0,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,High,83,25,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,High,83,50,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,High,83,75,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,High,83,100,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,Low,0,0,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,Low,0,25,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,Low,0,50,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,Low,0,75,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,Low,0,100,-19907.678356935772,179.5433098182246
VeryLow,HighLow,100,Low,20,0,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,Low,20,25,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,Low,20,50,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,Low,20,75,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,Low,20,100,-18825.82931329468,179.5433098182246
VeryLow,HighLow,100,Low,50,0,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,Low,50,25,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,Low,50,50,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,Low,50,75,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,Low,50,100,-17203.055747833478,179.5433098182246
VeryLow,HighLow,100,Low,83,0,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,Low,83,25,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,Low,83,50,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,Low,83,75,-15418.004825825881,179.5433098182246
VeryLow,HighLow,100,Low,83,100,-15418.004825825881,179.5433098182246
VeryLow,HighLow,25,High,0,0,-1456.6187999269634,179.5433098182246
VeryLow,HighLow,25,High,0,25,-2525.5572645315797,179.5433098182246
VeryLow,HighLow,25,High,0,50,-3594.4957291361943,179.5433098182246
VeryLow,HighLow,25,High,0,75,-4663.434193740809,179.5433098182246
VeryLow,HighLow,25,High,0,100,-5732.372658345427,179.5433098182246
VeryLow,HighLow,25,High,20,0,-374.7697562858704,179.5433098182246
VeryLow,HighLow,25,High,20,25,-1443.7082208904872,179.5433098182246
VeryLow,HighLow,25,High,20,50,-2512.646685495103,179.5433098182246
VeryLow,HighLow,25,High,20,75,-3581.585150099718,179.5433098182246
VeryLow,HighLow,25,High,20,100,-4650.523614704336,179.5433098182246
VeryLow,HighLow,25,High,50,0,1248.003809175332,179.5433098182246
VeryLow,HighLow,25,High,50,25,179.0653445707158,179.5433098182246
VeryLow,HighLow,25,High,50,50,-889.8731200339006,179.5433098182246
VeryLow,HighLow,25,High,50,75,-1958.8115846385172,179.5433098182246
VeryLow,HighLow,25,High,50,100,-3027.7500492431336,179.5433098182246
VeryLow,HighLow,25,High,83,0,3033.054731182928,179.5433098182246
VeryLow,HighLow,25,High,83,25,1964.1162665783122,179.5433098182246
VeryLow,HighLow,25,High,83,50,895.1778019736959,179.5433098182246
VeryLow,HighLow,25,High,83,75,-173.76066263092036,179.5433098182246
VeryLow,HighLow,25,High,83,100,-1242.6991272355367,179.5433098182246
VeryLow,HighLow,25,Low,0,0,-1442.9335983880255,179.5433098182246
VeryLow,HighLow,25,Low,0,25,-2515.2933633773764,179.5433098182246
VeryLow,HighLow,25,Low,0,50,-3587.6531283667255,179.5433098182246
VeryLow,HighLow,25,Low,0,75,-4660.0128933560745,179.5433098182246
VeryLow,HighLow,25,Low,0,100,-5732.372658345427,179.5433098182246
VeryLow,HighLow,25,Low,20,0,-361.0845547469325,179.5433098182246
VeryLow,HighLow,25,Low,20,25,-1433.4443197362837,179.5433098182246
VeryLow,HighLow,25,Low,20,50,-2505.8040847256343,179.5433098182246
VeryLow,HighLow,25,Low,20,75,-3578.1638497149834,179.5433098182246
VeryLow,HighLow,25,Low,20,100,-4650.523614704336,179.5433098182246
VeryLow,HighLow,25,Low,50,0,1261.68901071427,179.5433098182246
VeryLow,HighLow,25,Low,50,25,189.3292457249192,179.5433098182246
VeryLow,HighLow,25,Low,50,50,-883.0305192644316,179.5433098182246
VeryLow,HighLow,25,Low,50,75,-1955.3902842537827,179.5433098182246
VeryLow,HighLow,25,Low,50,100,-3027.7500492431336,179.5433098182246
VeryLow,HighLow,25,Low,83,0,3046.739932721866,179.5433098182246
VeryLow,HighLow,25,Low,83,25,1974.3801677325155,179.5433098182246
VeryLow,HighLow,25,Low,83,50,902.0204027431647,179.5433098182246
VeryLow,HighLow,25,Low,83,75,-170.33936224618594,179.5433098182246
VeryLow,HighLow,25,Low,83,100,-1242.6991272355367,179.5433098182246
VeryLow,HighLow,50,High,0,0,-7606.971985596566,179.5433098182246
VeryLow,HighLow,50,High,0,25,-8319.597628666308,179.5433098182246
VeryLow,HighLow,50,High,0,50,-9032.223271736051,179.5433098182246
VeryLow,HighLow,50,High,0,75,-9744.848914805798,179.5433098182246
VeryLow,HighLow,50,High,0,100,-10457.474557875537,179.5433098182246
VeryLow,HighLow,50,High,20,0,-6525.122941955473,179.5433098182246
VeryLow,HighLow,50,High,20,25,-7237.748585025216,179.5433098182246
VeryLow,HighLow,50,High,20,50,-7950.374228094959,179.5433098182246
VeryLow,HighLow,50,High,20,75,-8662.999871164706,179.5433098182246
VeryLow,HighLow,50,High,20,100,-9375.625514234445,179.5433098182246
VeryLow,HighLow,50,High,50,0,-4902.3493764942705,179.5433098182246
VeryLow,HighLow,50,High,50,25,-5614.975019564014,179.5433098182246
VeryLow,HighLow,50,High,50,50,-6327.600662633757,179.5433098182246
VeryLow,HighLow,50,High,50,75,-7040.226305703503,179.5433098182246
VeryLow,HighLow,50,High,50,100,-7752.851948773243,179.5433098182246
VeryLow,HighLow,50,High,83,0,-3117.298454486674,179.5433098182246
VeryLow,HighLow,50,High,83,25,-3829.924097556417,179.5433098182246
VeryLow,HighLow,50,High,83,50,-4542.549740626162,179.5433098182246
VeryLow,HighLow,50,High,83,75,-5255.175383695905,179.5433098182246
VeryLow,HighLow,50,High,83,100,-5967.801026765648,179.5433098182246
VeryLow,HighLow,50,Low,0,0,-7597.848517903941,179.5433098182246
VeryLow,HighLow,50,Low,0,25,-8312.75502789684,179.5433098182246
VeryLow,HighLow,50,Low,0,50,-9027.661537889739,179.5433098182246
VeryLow,HighLow,50,Low,0,75,-9742.568047882642,179.5433098182246
VeryLow,HighLow,50,Low,0,100,-10457.474557875537,179.5433098182246
VeryLow,HighLow,50,Low,20,0,-6515.999474262848,179.5433098182246
VeryLow,HighLow,50,Low,20,25,-7230.905984255747,179.5433098182246
VeryLow,HighLow,50,Low,20,50,-7945.8124942486465,179.5433098182246
VeryLow,HighLow,50,Low,20,75,-8660.71900424155,179.5433098182246
VeryLow,HighLow,50,Low,20,100,-9375.625514234445,179.5433098182246
VeryLow,HighLow,50,Low,50,0,-4893.225908801645,179.5433098182246
VeryLow,HighLow,50,Low,50,25,-5608.132418794545,179.5433098182246
VeryLow,HighLow,50,Low,50,50,-6323.038928787444,179.5433098182246
VeryLow,HighLow,50,Low,50,75,-7037.945438780347,179.5433098182246
VeryLow,HighLow,50,Low,50,100,-7752.851948773243,179.5433098182246
VeryLow,HighLow,50,Low,83,0,-3108.174986794049,179.5433098182246
VeryLow,HighLow,50,Low,83,25,-3823.0814967869483,179.5433098182246
VeryLow,HighLow,50,Low,83,50,-4537.9880067798495,179.5433098182246
VeryLow,HighLow,50,Low,83,75,-5252.894516772749,179.5433098182246
VeryLow,HighLow,50,Low,83,100,-5967.801026765648,179.5433098182246
VeryLow,HighLow,75,High,0,0,-13757.325171266175,179.5433098182246
VeryLow,HighLow,75,High,0,25,-14113.637992801045,179.5433098182246
VeryLow,HighLow,75,High,0,50,-14469.950814335918,179.5433098182246
VeryLow,HighLow,75,High,0,75,-14826.263635870791,179.5433098182246
VeryLow,HighLow,75,High,0,100,-15182.576457405665,179.5433098182246
VeryLow,HighLow,75,High,20,0,-12675.476127625083,179.5433098182246
VeryLow,HighLow,75,High,20,25,-13031.788949159953,179.5433098182246
VeryLow,HighLow,75,High,20,50,-13388.101770694826,179.5433098182246
VeryLow,HighLow,75,High,20,75,-13744.4145922297,179.5433098182246
VeryLow,HighLow,75,High,20,100,-14100.727413764573,179.5433098182246
VeryLow,HighLow,75,High,50,0,-11052.70256216388,179.5433098182246
VeryLow,HighLow,75,High,50,25,-11409.01538369875,179.5433098182246
VeryLow,HighLow,75,High,50,50,-11765.328205233624,179.5433098182246
